date,Open,High,Low,Close,Volume,InterestRate,ExchangeRate,VIX,TEDSpread,EFFR,Gold,Oil
2010/10/15,6.753333092,6.753333092,6.603332996,6.636666775,4787700,0.19,1.3998,19.03,0.15,0.2,1371.099976,81.25
2010/10/18,6.639999866,6.823332787,6.606667042,6.823332787,7371900,0.19,1.3978,19.09,0.14,0.19,1371.199951,83.08000183
2010/10/19,6.71333313,6.833333015,6.68333292,6.723332882,6531600,0.19,1.3827,20.63,0.15,0.19,1335.099976,79.48999786
2010/10/20,6.75,6.900000095,6.699999809,6.873332977,5485800,0.19,1.3949,19.79,0.15,0.19,1343.300049,81.76999664
2010/10/21,6.903333187,6.940000057,6.809999943,6.826666832,4806000,0.19,1.3973,19.27,0.16,0.19,1324.699951,80.55999756
2010/10/22,6.856667042,6.913332939,6.823332787,6.886666775,2811600,0.19,1.3904,18.78,0.16,0.19,1324.400024,81.69000244
2010/10/25,6.96333313,7.033332825,6.943333149,6.966667175,8566800,0.19,1.3986,19.85,0.15,0.19,1338.300049,82.51999664
2010/10/26,6.956666946,6.96333313,6.903333187,6.949999809,6133500,0.19,1.3873,20.22,0.15,0.19,1338,82.55000305
2010/10/27,6.900000095,7.023333073,6.866666794,7.010000229,7183500,0.19,1.3788,20.71,0.15,0.19,1322.199951,81.94000244
2010/10/28,7.050000191,7.063333035,6.923333168,6.966667175,7168200,0.19,1.3929,20.88,0.16,0.19,1342.099976,82.18000031
2010/10/29,7.143332958,7.173333168,7.003333092,7.03666687,8882400,0.19,1.3894,21.2,0.17,0.2,1357.099976,81.43000031
2010/11/1,7.096666813,7.130000114,6.996666908,7.03666687,5000100,0.19,1.3888,21.83,0.16,0.2,1350.199951,82.94999695
2010/11/2,7.110000134,7.190000057,7.070000172,7.166666985,7225200,0.19,1.4026,21.57,0.16,0.2,1356.400024,83.90000153
2010/11/3,7.159999847,7.199999809,7.073332787,7.170000076,7037700,0.19,1.4014,19.56,0.16,0.2,1337.099976,84.69000244
2010/11/4,7.233333111,7.313333035,7.156667233,7.296667099,7535400,0.19,1.4224,18.52,0.16,0.19,1382.699951,86.48999786
2010/11/5,7.296667099,7.440000057,7.283332825,7.400000095,6882600,0.19,1.4033,18.26,0.16,0.18,1397.300049,86.84999847
2010/11/8,7.349999905,7.406667233,7.323332787,7.333333015,4070100,0.19,1.3927,18.29,0.16,0.18,1402.800049,87.05999756
2010/11/9,7.333333015,7.369999886,7.210000038,7.239999771,7640700,0.19,1.3865,19.08,0.16,0.17,1409.800049,86.72000122
2010/11/10,7.263332844,7.300000191,7.166666985,7.300000191,5467500,0.19,1.3728,18.47,0.16,0.17,1399.099976,87.80999756
2010/11/11,7.216667175,7.293333054,7.196667194,7.246666908,5447100,0.19,1.3728,18.64,0.16,0.17,1403.099976,87.80999756
2010/11/12,7.18333292,7.269999981,7.126667023,7.170000076,4338600,0.19,1.37,20.61,0.15,0.19,1365.400024,84.87999725
2010/11/15,7.203332901,7.296667099,7.190000057,7.193333149,5779800,0.19,1.3615,20.2,0.14,0.21,1368.400024,84.86000061
2010/11/16,7.139999866,7.203332901,7.050000191,7.093332767,8790000,0.19,1.3517,22.58,0.13,0.21,1338.300049,82.33999634
2010/11/17,7.110000134,7.123332977,7.046667099,7.083333015,4728300,0.19,1.3555,21.76,0.14,0.2,1336.800049,80.44000244
2010/11/18,7.136666775,7.300000191,7.119999886,7.276667118,5295600,0.19,1.3618,18.75,0.13,0.2,1352.900024,81.84999847
2010/11/19,7.256667137,7.353332996,7.176667213,7.320000172,5180700,0.19,1.3654,18.04,0.14,0.21,1352.199951,81.51000214
2010/11/22,7.269999981,7.300000191,7.163332939,7.190000057,4254900,0.19,1.3612,18.37,0.13,0.19,1357.699951,81.73999786
2010/11/23,7.099999905,7.193333149,7.06666708,7.079999924,7785600,0.19,1.3388,20.63,0.13,0.2,1377.5,81.25
2010/11/24,7.116666794,7.176667213,7.086667061,7.173333168,6678600,0.19,1.335,19.56,0.13,0.2,1372.900024,83.86000061
2010/11/25,7.116666794,7.176667213,7.086667061,7.173333168,6678600,0.19,1.335,19.56,0.13,0.2,1372.900024,83.86000061
2010/11/26,7.103332996,7.246666908,7.073332787,7.170000076,3057000,0.19,1.3243,22.22,0.13,0.2,1362.300049,83.76000214
2010/11/29,7.133333206,7.163332939,7.016666889,7.159999847,6960300,0.19,1.3092,21.53,0.12,0.2,1366,85.73000336
2010/11/30,7.096666813,7.18333292,7.033332825,7.156667233,12464100,0.19,1.3036,23.54,0.13,0.2,1385,84.11000061
2010/12/1,7.226666927,7.550000191,7.226666927,7.523333073,13048500,0.18,1.3149,21.36,0.14,0.2,1387.300049,86.75
2010/12/2,7.496666908,7.769999981,7.46999979,7.75,12278100,0.18,1.3228,19.39,0.14,0.19,1388.5,88
2010/12/3,7.543333054,7.633333206,7.446667194,7.543333054,10127400,0.18,1.3367,18.01,0.16,0.18,1405.400024,89.19000244
2010/12/6,7.510000229,7.606667042,7.493332863,7.603332996,4642200,0.18,1.3275,18.02,0.15,0.18,1415.300049,89.37999725
2010/12/7,7.686666965,7.703332901,7.550000191,7.556666851,6247200,0.18,1.3323,17.99,0.16,0.17,1408.300049,88.69000244
2010/12/8,7.543333054,7.636666775,7.519999981,7.559999943,6968700,0.18,1.3242,17.74,0.15,0.17,1382.5,88.27999878
2010/12/9,7.593332767,7.616666794,7.503333092,7.543333054,6795900,0.18,1.3206,17.25,0.16,0.16,1392.099976,88.37000275
2010/12/10,7.546667099,7.626667023,7.409999847,7.613333225,7006200,0.18,1.3242,17.61,0.17,0.16,1384.300049,87.79000092
2010/12/13,7.663332939,7.663332939,7.556666851,7.570000172,5153400,0.18,1.3389,17.55,0.15,0.17,1397.300049,88.61000061
2010/12/14,7.559999943,7.596666813,7.486667156,7.493332863,3140100,0.18,1.3395,17.61,0.15,0.19,1403.599976,88.27999878
2010/12/15,7.43333292,7.586667061,7.423333168,7.510000229,5282400,0.18,1.3306,17.94,0.16,0.2,1385.5,88.62000275
2010/12/16,7.513332844,8.06000042,7.513332844,7.820000172,23913600,0.18,1.3206,17.39,0.17,0.2,1370.400024,87.69999695
2010/12/17,7.746666908,7.873332977,7.743332863,7.833333015,10617900,0.18,1.3155,16.11,0.19,0.2,1378.599976,88.01999664
2010/12/20,7.833333015,7.849999905,7.78666687,7.829999924,5502000,0.18,1.3124,16.41,0.16,0.21,1385.5,88.80999756
2010/12/21,7.849999905,8.113332748,7.806666851,8.053333282,10258200,0.18,1.3131,16.49,0.16,0.2,1388.199951,89.81999969
2010/12/22,8.053333282,8.090000153,7.983333111,8.053333282,4510200,0.18,1.3089,15.45,0.16,0.19,1386.800049,90.48000336
2010/12/23,7.800000191,7.980000019,7.756667137,7.940000057,4235100,0.18,1.3101,16.47,0.16,0.19,1380,91.51000214
2010/12/24,7.800000191,7.980000019,7.756667137,7.940000057,4235100,0.18,1.3101,16.47,0.16,0.19,1380,91.51000214
2010/12/27,7.903333187,7.996666908,7.883333206,7.980000019,3011700,0.18,1.3146,17.67,0.16,0.19,1382.400024,91
2010/12/28,7.983333111,8.033332825,7.923333168,7.936666965,5292000,0.18,1.3122,17.52,0.16,0.18,1405.199951,91.48999786
2010/12/29,7.940000057,7.993332863,7.893332958,7.989999771,6587700,0.18,1.3183,17.28,0.17,0.18,1413.099976,91.12000275
2010/12/30,7.956666946,7.996666908,7.903333187,7.929999828,2801100,0.18,1.3269,17.52,0.18,0.19,1405.599976,89.83999634
2010/12/31,7.900000095,7.966667175,7.883333206,7.909999847,2635200,0.18,1.3269,17.75,0.18,0.13,1421.099976,91.37999725
2011/1/1,7.900000095,7.966667175,7.883333206,7.909999847,2635200,0.17,1.3269,17.75,0.18,0.13,1421.099976,91.37999725
2011/1/3,7.996666908,8.09666729,7.983333111,8.03666687,4074300,0.17,1.3371,17.61,0.18,0.19,1422.599976,91.55000305
2011/1/4,8.03666687,8.09666729,7.956666946,7.973332882,5881500,0.17,1.3306,17.38,0.16,0.18,1378.5,89.37999725
2011/1/5,7.956666946,7.980000019,7.883333206,7.883333206,6645000,0.17,1.3171,17.02,0.16,0.18,1373.400024,90.30000305
2011/1/6,7.873332977,7.909999847,7.789999962,7.849999905,5878800,0.17,1.3027,17.4,0.15,0.17,1371.400024,88.37999725
2011/1/7,7.893332958,7.906667233,7.75,7.793333054,5319600,0.17,1.2944,17.14,0.16,0.17,1368.5,88.02999878
2011/1/10,7.743332863,7.853332996,7.696667194,7.820000172,4503900,0.17,1.2945,17.54,0.15,0.17,1373.699951,89.25
2011/1/11,7.876667023,7.93333292,7.849999905,7.923333168,6201300,0.17,1.2978,16.89,0.15,0.17,1384,91.11000061
2011/1/12,7.976666927,8.016667366,7.936666965,7.986667156,6017100,0.17,1.3066,16.24,0.15,0.16,1385.699951,91.86000061
2011/1/13,7.853332996,8.069999695,7.853332996,8.03666687,5631300,0.17,1.3364,16.39,0.15,0.16,1386.900024,91.40000153
2011/1/14,8.016667366,8.123332977,7.989999771,8.123332977,4324800,0.17,1.3328,15.46,0.15,0.16,1360.400024,91.54000092
2011/1/17,8.016667366,8.123332977,7.989999771,8.123332977,4324800,0.17,1.3328,15.46,0.15,0.16,1360.400024,91.54000092
2011/1/18,8.143333435,8.170000076,8.076666832,8.133333206,4491300,0.17,1.3399,15.87,0.14,0.19,1368.099976,91.37999725
2011/1/19,8.149999619,8.173333168,7.920000076,7.926667213,5185800,0.17,1.3495,17.31,0.14,0.18,1370.199951,90.86000061
2011/1/20,7.936666965,8.03666687,7.883333206,8.003333092,5531400,0.17,1.3443,17.99,0.14,0.18,1346.5,88.86000061
2011/1/21,8.039999962,8.166666985,8.023332596,8.100000381,4938600,0.17,1.3581,18.47,0.14,0.17,1341,89.11000061
2011/1/24,8.113332748,8.223333359,8.069999695,8.186667442,4444200,0.17,1.3653,17.65,0.14,0.18,1344.5,87.87000275
2011/1/25,8.193332672,8.203332901,8.016667366,8.100000381,6272400,0.17,1.3644,17.59,0.14,0.17,1332.300049,86.19000244
2011/1/26,8.113332748,8.196666718,8.069999695,8.170000076,7423200,0.17,1.3688,16.64,0.14,0.17,1333,87.33000183
2011/1/27,8.203332901,8.409999847,8.166666985,8.40333271,6534000,0.17,1.3688,16.15,0.15,0.17,1318.400024,85.63999939
2011/1/28,8.380000114,8.40333271,8.106666565,8.166666985,6569400,0.17,1.3607,20.04,0.15,0.17,1340.699951,89.33999634
2011/1/31,8.176667213,8.223333359,8.100000381,8.159999847,10036800,0.17,1.3715,19.53,0.15,0.17,1333.800049,92.19000244
2011/2/1,8.210000038,8.526666641,8.199999809,8.443332672,8614800,0.16,1.3793,17.63,0.16,0.18,1339.599976,90.76999664
2011/2/2,8.313332558,8.840000153,8.313332558,8.836667061,13236000,0.16,1.3779,17.3,0.15,0.18,1331.5,90.86000061
2011/2/3,8.850000381,8.916666985,8.680000305,8.71333313,8921700,0.16,1.3654,16.69,0.17,0.17,1352.300049,90.54000092
2011/2/4,8.716667175,8.90333271,8.706666946,8.853333473,5689800,0.16,1.3584,15.93,0.16,0.17,1348.300049,89.02999878
2011/2/7,8.850000381,8.970000267,8.776666641,8.926667213,6432000,0.16,1.3557,16.28,0.15,0.17,1347.599976,87.48000336
2011/2/8,8.633333206,8.706666946,8.586667061,8.613332748,25701600,0.16,1.3687,15.81,0.16,0.16,1363.400024,86.94000244
2011/2/9,8.65333271,9.279999733,8.649999619,9.193332672,54789600,0.16,1.3688,15.87,0.17,0.15,1364.800049,86.70999908
2011/2/10,9.079999924,9.28666687,8.956666946,9.273332596,13716300,0.16,1.3637,16.09,0.19,0.15,1361.900024,86.73000336
2011/2/11,9.21333313,9.406666756,9.193332672,9.373332977,7839000,0.16,1.352,15.69,0.19,0.15,1359.900024,85.58000183
2011/2/14,9.433333397,9.90333271,9.390000343,9.880000114,22017600,0.16,1.3474,15.95,0.18,0.15,1364.599976,84.80999756
2011/2/15,9.543333054,9.726667404,9.319999695,9.426667213,24748800,0.16,1.3494,16.37,0.18,0.16,1373.599976,84.31999969
2011/2/16,9.446666718,9.686667442,9.433333397,9.489999771,14177100,0.16,1.3547,16.72,0.19,0.15,1374.699951,84.98999786
2011/2/17,9.516667366,9.626667023,9.413332939,9.576666832,10136400,0.16,1.3612,16.59,0.22,0.15,1384.699951,86.36000061
2011/2/18,9.600000381,9.800000191,9.556667328,9.696666718,13293600,0.16,1.3673,16.43,0.21,0.15,1388.199951,86.19999695
2011/2/21,9.600000381,9.800000191,9.556667328,9.696666718,13293600,0.16,1.3673,16.43,0.21,0.15,1388.199951,86.19999695
2011/2/22,9.513333321,9.556667328,9.313332558,9.333333015,14325600,0.16,1.3661,20.8,0.19,0.15,1400.5,93.56999969
2011/2/23,9.333333015,9.483332634,9.223333359,9.333333015,11292600,0.16,1.3758,22.13,0.19,0.15,1413.400024,98.09999847
2011/2/24,9.34666729,9.373332977,9.186667442,9.340000153,9765900,0.16,1.3794,21.32,0.18,0.15,1415.300049,97.27999878
2011/2/25,9.373332977,9.483332634,9.34666729,9.470000267,9471900,0.16,1.3757,19.22,0.18,0.15,1408.699951,97.87999725
2011/2/28,9.460000038,9.539999962,9.353333473,9.53666687,9427800,0.16,1.3793,18.35,0.16,0.16,1409.300049,96.97000122
2011/3/1,9.539999962,9.583333015,9.223333359,9.226667404,9979500,0.14,1.3813,21.01,0.17,0.15,1430.699951,99.62999725
2011/3/2,9.233332634,9.399999619,9.159999847,9.279999733,6171600,0.14,1.3869,20.7,0.18,0.16,1437.199951,102.2300034
2011/3/3,9.373332977,9.526666641,9.373332977,9.46333313,4659000,0.14,1.3947,18.6,0.18,0.15,1416,101.9100037
2011/3/4,9.446666718,9.466667175,9.233332634,9.340000153,5271900,0.14,1.3983,19.06,0.19,0.15,1428.199951,104.4199982
2011/3/7,9.579999924,9.590000153,9.336667061,9.413332939,5964300,0.14,1.3976,20.66,0.2,0.14,1434.099976,105.4400024
2011/3/8,9.446666718,9.53666687,9.376667023,9.460000038,4553100,0.14,1.3912,19.82,0.2,0.14,1426.900024,105.0199966
2011/3/9,9.443332672,9.496666908,9.229999542,9.25,6339000,0.14,1.3906,20.22,0.21,0.14,1429.300049,104.3799973
2011/3/10,9.170000076,9.180000305,8.983332634,8.993332863,6360900,0.14,1.3823,21.88,0.23,0.14,1412.199951,102.6999969
2011/3/11,8.966667175,9.086667061,8.933333397,9.063332558,4226100,0.14,1.3864,20.08,0.23,0.13,1421.5,101.1600037
2011/3/14,9.016667366,9.026666641,8.640000343,8.789999962,12071700,0.14,1.3975,21.13,0.22,0.14,1424.599976,101.1900024
2011/3/15,8.563332558,8.68999958,8.533332825,8.606666565,8685000,0.14,1.3968,24.32,0.21,0.14,1392.599976,97.18000031
2011/3/16,8.546667099,8.623332977,8.123332977,8.163332939,14090100,0.14,1.3922,29.4,0.21,0.14,1396,97.98000336
2011/3/17,8.256667137,8.31000042,8.09666729,8.193332672,10500600,0.14,1.4021,26.37,0.23,0.14,1404,101.4199982
2011/3/18,8.333333015,8.413332939,8.243332863,8.263333321,12024000,0.14,1.4141,24.44,0.24,0.15,1415.900024,101.0699997
2011/3/21,8.376667023,8.510000229,8.343333244,8.453332901,5738700,0.14,1.4184,20.61,0.21,0.14,1426.199951,102.3300018
2011/3/22,8.473333359,8.5,8.373332977,8.383333206,4160100,0.14,1.4212,20.21,0.21,0.14,1427.5,104
2011/3/23,8.303333282,8.510000229,8.279999733,8.443332672,6387300,0.14,1.4124,19.17,0.22,0.14,1437.900024,105.75
2011/3/24,8.5,8.573332787,8.446666718,8.526666641,3754200,0.14,1.42,18,0.22,0.13,1434.800049,105.5999985
2011/3/25,8.56000042,8.56000042,8.426667213,8.433333397,3484800,0.14,1.4144,17.91,0.22,0.13,1426.099976,105.4000015
2011/3/28,8.43999958,8.573332787,8.423333168,8.426667213,3243900,0.14,1.4104,19.44,0.2,0.13,1419.800049,103.9800034
2011/3/29,8.369999886,8.593333244,8.316666603,8.583333015,6301800,0.14,1.409,18.16,0.21,0.13,1416,104.7900009
2011/3/30,8.566666603,8.666666985,8.486666679,8.59666729,6095700,0.14,1.4095,17.71,0.2,0.13,1423.800049,104.2699966
2011/3/31,8.59666729,8.613332748,8.476667404,8.613332748,5145600,0.14,1.4183,17.74,0.21,0.1,1438.900024,106.7200012
2011/4/1,8.59666729,9.546667099,8.533332825,9.409999847,53970900,0.1,1.4215,17.4,0.23,0.11,1428.099976,107.9400024
2011/4/4,9.243332863,9.329999924,9.133333206,9.146666527,17131800,0.1,1.4221,17.5,0.24,0.09,1432.199951,108.4700012
2011/4/5,9.133333206,9.433333397,9.090000153,9.333333015,12865800,0.1,1.423,17.25,0.22,0.09,1451.800049,108.3399963
2011/4/6,9.293333054,9.699999809,9.273332596,9.609999657,15311700,0.1,1.4333,16.9,0.23,0.1,1457.699951,108.8300018
2011/4/7,9.626667023,9.833333015,9.53666687,9.68999958,14649000,0.1,1.4287,17.11,0.25,0.1,1458.5,110.3000031
2011/4/8,9.710000038,9.729999542,9.420000076,9.483332634,11691300,0.1,1.4437,17.87,0.25,0.09,1473.400024,112.7900009
2011/4/11,9.386667252,9.550000191,9.276666641,9.343333244,8860800,0.1,1.4454,16.59,0.23,0.09,1467.400024,109.9199982
2011/4/12,9.333333015,9.40333271,9.223333359,9.263333321,10165500,0.1,1.4455,17.09,0.23,0.08,1452.900024,106.25
2011/4/13,9.359999657,9.383333206,9.15333271,9.253333092,6958800,0.1,1.4477,16.92,0.22,0.08,1454.900024,107.1100006
2011/4/14,9.239999771,9.350000381,9.183333397,9.270000458,4206000,0.1,1.4464,16.27,0.21,0.09,1471.699951,108.1100006
2011/4/15,9.303333282,9.460000038,9.236666679,9.40333271,4686300,0.1,1.4443,15.32,0.2,0.12,1485.300049,109.6600037
2011/4/18,9.256667137,9.28666687,9.083333015,9.18999958,4151100,0.1,1.4211,16.96,0.2,0.1,1492.300049,107.1200027
2011/4/19,9.206666946,9.666666985,9.106666565,9.133333206,7024500,0.1,1.4319,15.83,0.21,0.11,1494.5,108.1500015
2011/4/20,9.173333168,9.236666679,8.993332863,9.106666565,8007600,0.1,1.4513,15.07,0.21,0.1,1498.300049,111.4499969
2011/4/21,9.119999886,9.21333313,9.086667061,9.180000305,3694500,0.1,1.4585,14.69,0.21,0.1,1503.199951,112.2900009
2011/4/22,9.119999886,9.21333313,9.086667061,9.180000305,3694500,0.1,1.4545,14.69,0.21,0.1,1503.199951,112.2900009
2011/4/25,9.186667442,9.260000229,9.003333092,9.076666832,3938400,0.1,1.4576,15.77,0.21,0.1,1508.599976,112.2799988
2011/4/26,9.113332748,9.216667175,9.069999695,9.093333244,4196700,0.1,1.4625,15.62,0.2,0.09,1503,112.2099991
2011/4/27,9.083333015,9.203332901,9,9.159999847,4687800,0.1,1.4659,15.35,0.21,0.09,1516.699951,112.7600021
2011/4/28,9.140000343,9.193332672,9.053333282,9.079999924,3900000,0.1,1.4785,14.62,0.23,0.09,1530.800049,112.8600006
2011/4/29,9.079999924,9.119999886,9.006667137,9.039999962,5252400,0.1,1.4821,14.75,0.23,0.09,1556,113.9300003
2011/5/1,9.079999924,9.119999886,9.006667137,9.039999962,5252400,0.09,1.4821,14.75,0.23,0.09,1556,113.9300003
2011/5/2,9.06000042,9.166666985,9.016667366,9.046667099,4058400,0.09,1.487,15.99,0.23,0.09,1556.699951,113.5199966
2011/5/3,9.066666603,9.076666832,8.863332748,8.923333168,5104200,0.09,1.4875,16.7,0.24,0.09,1540.099976,111.0500031
2011/5/4,8.956666946,8.956666946,8.75,8.863332748,7131900,0.09,1.4859,17.08,0.24,0.09,1514.900024,109.2399979
2011/5/5,8.836667061,8.923333168,8.779999733,8.836667061,6603000,0.09,1.4583,18.2,0.25,0.09,1480.900024,99.80000305
2011/5/6,8.876667023,9,8.826666832,8.863332748,4917900,0.09,1.4495,18.4,0.25,0.09,1491.199951,97.18000031
2011/5/9,8.869999886,9.126667023,8.836667061,9.123332977,4349100,0.09,1.4301,17.16,0.24,0.09,1502.900024,102.5500031
2011/5/10,9.100000381,9.183333397,9.029999733,9.15333271,2975400,0.09,1.4358,15.91,0.23,0.09,1516.599976,103.8799973
2011/5/11,9.140000343,9.193332672,8.960000038,9.006667137,4500000,0.09,1.4269,16.95,0.23,0.09,1501.099976,98.20999908
2011/5/12,8.943332672,9.069999695,8.853333473,9.063332558,5100000,0.09,1.4229,16.03,0.24,0.09,1506.599976,98.97000122
2011/5/13,9.083333015,9.119999886,8.946666718,8.970000267,3456600,0.09,1.4141,17.07,0.23,0.09,1493.400024,99.65000153
2011/5/16,8.816666603,9.359999657,8.729999542,8.743332863,29297100,0.09,1.4219,18.24,0.22,0.1,1490.400024,97.37000275
2011/5/17,8.763333321,8.783332825,8.619999886,8.649999619,10177500,0.09,1.4155,17.55,0.22,0.09,1479.800049,96.91000366
2011/5/18,8.640000343,8.729999542,8.606666565,8.729999542,4898400,0.09,1.427,16.23,0.21,0.1,1495.599976,100.0999985
2011/5/19,8.739999771,8.803333282,8.666666985,8.710000038,4773900,0.09,1.4254,15.52,0.21,0.09,1492.199951,98.44000244
2011/5/20,8.676667213,8.696666718,8.5,8.5,4075200,0.09,1.4172,17.43,0.21,0.1,1508.800049,99.48999786
2011/5/23,8.373332977,8.426667213,8.303333282,8.313332558,6000000,0.09,1.4015,18.27,0.2,0.1,1515.300049,97.69999695
2011/5/24,8.333333015,8.386667252,8.263333321,8.316666603,5251800,0.09,1.4107,17.82,0.2,0.1,1523.199951,99.58999634
2011/5/25,8.296667099,8.343333244,8.206666946,8.266667366,3495300,0.09,1.4102,17.07,0.19,0.09,1526.599976,101.3199997
2011/5/26,8.270000458,8.273332596,8.06000042,8.126667023,9954600,0.09,1.4088,16.09,0.2,0.09,1522.800049,100.2300034
2011/5/27,8.210000038,8.566666603,8.183333397,8.456666946,11208300,0.09,1.4287,15.98,0.2,0.1,1536.300049,100.5899963
2011/5/30,8.210000038,8.566666603,8.183333397,8.456666946,11208300,0.09,1.4287,15.98,0.2,0.1,1536.300049,100.5899963
2011/5/31,8.506667137,8.56000042,8.393333435,8.506667137,6522900,0.09,1.4376,15.45,0.19,0.1,1535.900024,102.6999969
2011/6/1,8.456666946,8.456666946,8.149999619,8.159999847,5321400,0.09,1.4431,18.3,0.2,0.1,1542.400024,100.2900009
2011/6/2,8.199999809,8.263333321,8.143333435,8.186667442,5451600,0.09,1.4426,18.09,0.21,0.1,1532,100.4000015
2011/6/3,8.116666794,8.140000343,8.03666687,8.043333054,3945900,0.09,1.4604,17.95,0.21,0.11,1541.699951,100.2200012
2011/6/6,8.023332596,8.069999695,7.823332787,7.840000153,4735500,0.09,1.462,18.49,0.2,0.1,1546.5,99.01000214
2011/6/7,7.876667023,8.050000191,7.869999886,7.929999828,6221700,0.09,1.4675,18.07,0.2,0.09,1543.300049,99.08999634
2011/6/8,7.883333206,7.943333149,7.796667099,7.803332806,3979800,0.09,1.4587,18.79,0.21,0.09,1538.099976,100.7399979
2011/6/9,8.079999924,8.103333473,7.916666985,8.050000191,6867300,0.09,1.4534,17.77,0.2,0.09,1542.099976,101.9300003
2011/6/10,8.020000458,8.039999962,7.900000095,7.93333292,4661700,0.09,1.4365,18.86,0.2,0.09,1528.599976,99.29000092
2011/6/13,7.956666946,7.986667156,7.889999866,7.93333292,3581400,0.09,1.4368,19.61,0.2,0.1,1515,97.30000305
2011/6/14,8.029999733,8.09666729,7.983333111,8.06000042,5154300,0.09,1.4473,18.26,0.2,0.1,1523.800049,99.37000275
2011/6/15,7.993332863,8.013333321,7.820000172,7.836667061,5807400,0.09,1.4221,21.32,0.2,0.1,1525.599976,94.80999756
2011/6/16,7.840000153,7.976666927,7.803332806,7.909999847,7208400,0.09,1.4155,22.73,0.2,0.1,1529.300049,94.94999695
2011/6/17,8.003333092,8.003333092,7.903333187,7.923333168,4546200,0.09,1.4326,21.85,0.21,0.1,1538.599976,93.01000214
2011/6/20,7.929999828,7.973332882,7.893332958,7.943333149,2526900,0.09,1.432,19.99,0.22,0.09,1541.5,93.26000214
2011/6/21,7.993332863,8.119999886,7.973332882,8.093333244,4471800,0.09,1.4399,18.86,0.22,0.09,1546,93.40000153
2011/6/22,8.079999924,8.15333271,7.980000019,7.989999771,3060900,0.09,1.4403,18.52,0.23,0.09,1552.900024,95.41000366
2011/6/23,7.929999828,7.940000057,7.673333168,7.783332825,9474600,0.09,1.4166,19.29,0.24,0.08,1520.099976,91.01999664
2011/6/24,7.81666708,7.856667042,7.75,7.796667099,5865900,0.09,1.4189,21.1,0.23,0.08,1500.5,91.16000366
2011/6/27,7.78000021,7.916666985,7.766666889,7.889999866,4167300,0.09,1.4282,20.56,0.23,0.08,1496,90.61000061
2011/6/28,7.920000076,8.020000458,7.843332767,8.003333092,4551000,0.09,1.4368,19.17,0.22,0.08,1499.699951,92.88999939
2011/6/29,8.026666641,8.383333206,8.020000458,8.380000114,8649600,0.09,1.4428,17.27,0.23,0.07,1509.900024,94.76999664
